,#VALUE!,,,Nature,,Object,4D4CDB6CD7EF3876A9C89DB00E304105,None
,#VALUE!,,,Science,,Object,71E2B1BEF91D0BD97DE1C2057F7FC9ED,None
,#VALUE!,,,Science,,Object,EEF4847328687660C57791FA30403DAE,None
,#VALUE!,,,Science,,Object,172BC5212A5711F3D77882733D29075C,None
,#VALUE!,,,Science,,Object,32D373F044104245936201702531ED2D,None
,#VALUE!,,,Science,,Object,7FA4DB7C0027799370DB23AF0BBC6CE8,None
,#VALUE!,,,Cartoon monsters,,Object,AC2AE97BBD8C44BD412FC4F58F016D4C,None
,#VALUE!,,,Cartoon monsters,,Object,F94F0BCD38E66A404794B50FE716A08D,None
,#VALUE!,,,Cartoon monsters,,Object,27AEA683792904C4D3DDA86A283700B2,None
,#VALUE!,,,Cartoon monsters,,Object,59E5C9D2C51A41A1FD23EDC5E4183DEB,None
,#VALUE!,,,Cartoon monsters,,Object,5D88AD81EB70C209333751610D583373,None
,#VALUE!,,,Cartoon monsters,,Object,DB9957C34BA3E5EA3ABDD0266067DEB6,None
,#VALUE!,,,Cartoon monsters,,Object,6533287A35E3F5DC09215C8359EFFE46,None
,#VALUE!,,,Cartoon monsters,,Object,9BC818522A55FC13674F32C728421CB1,None
,#VALUE!,,,Cartoon monsters,,Object,67FC69AB35D96EFF48B0C910D2EBDED2,None
,#VALUE!,,,Cartoon monsters,,Object,B806B1C47D2AAA8982A465BD91908DDD,None
,#VALUE!,,,Cartoon monsters,,Object,B004A5AA84819A49C19B928036396A9E,None
,#VALUE!,,,Cartoon monsters,,Object,807B8A82E09C1705B4074D2213E7992E,None
,#VALUE!,,,Cartoon monsters,,Object,FD7983894720CBB1248DF12507B49435,None
,#VALUE!,,,Cartoon monsters,,Object,723A3C6EC5293A7EFFFF16DA1116C453,None
,#VALUE!,,,Cartoon monsters,,Object,DE06D431B23A74AC2ADB261CECBF6D0F,None
,#VALUE!,,,Cartoon monsters,,Object,4B9B7E5D491E8A74A03BDED63FF80C73,None
,#VALUE!,,,Cartoon monsters,,Object,EFA7D6C7F0E8E5CD5B2749903AF34E14,None
,#VALUE!,,,Cartoon monsters,,Object,8D0D10F006D9146CCDBDA7B287B49B53,None
,#VALUE!,,,Dinosaurces,,Object,5DFE6ADC8C8AB30196B0976012ADA435,None
,#VALUE!,,,Dinosaurces,,Object,46DEF13CAFF94FF50D2D47610116F314,None
,#VALUE!,,,Dinosaurces,,Object,21F4ECA3041304F05F37B076F02EDBAA,None
,#VALUE!,,,Dinosaurces,,Object,375044535050D73C506CFFE2CE4B4B60,None
,#VALUE!,,,Dinosaurces,,Object,750F846CBDEBE32F8F3517B51B6E33C8,None
,#VALUE!,,,Dinosaurces,,Object,D6940EDFD13CA32A25D93B6F98EF4F9C,None
,#VALUE!,,,Dinosaurces,,Object,429281D94D8133B7941C187DD88A9539,None
,#VALUE!,,,Dinosaurces,,Object,2DF16B6B2C364E509BDBACD3F5A19AC1,None
,#VALUE!,,,Dinosaurces,,Object,888C1D503C6812DB6CD902831462ADDA,None
,#VALUE!,,,Dinosaurces,,Object,76A50A2D3AA0E1DACD3AE6D5D3000D52,None
,#VALUE!,,,Dinosaurces,,Object,9300C5CE14268CB9E2F6D2FD31E4C1EE,None
,#VALUE!,,,Dinosaurces,,Object,A7868266F3C59B216586157E37FA2D8F,None
,#VALUE!,,,Dinosaurces,,Object,3E706E7CA90BF73620FBC1A5EDD1ED61,None
,#VALUE!,,,Dinosaurces,,Object,83EC335B92A214975A941A02F10A9E0E,None
,#VALUE!,,,Dancing,,Object,3A53D57CA03636444BB6EB5135153B0A,None
,#VALUE!,,,Dancing,,Object,31C2F4328AA037B89E97B93333EC1666,None
,#VALUE!,,,Dancing,,Object,7EAB09088ACB4231BE17A74719F4DDF3,None
,#VALUE!,,,Dancing,,Object,4F54DCC1EDC1D9EAD2C78BBCE8D77067,None
,#VALUE!,,,Dancing,,Object,4C3BC09D0091C8CEF74F05235DAF55F2,None
,#VALUE!,,,Dancing,,Object,66A35C68BC9448CDAE5F9244D483186E,None
,#VALUE!,,,Dancing,,Object,E8BA66546EDBEE0A1F1B78D27BC4A8DF,None
,#VALUE!,,,Magic,,Object,DAA2AA72A65AB17119CD11011CB341B0,None
,#VALUE!,,,Magic,,Object,70D89415740ECEB57EF6E461FBB64EC1,None
,#VALUE!,,,Magic,,Object,3435193A64107CC3EA84D30DBAF0626B,None
,#VALUE!,,,Magic,,Object,F515C8A230D23AFD1D9FA9FD8658BBF4,None
,#VALUE!,,,Magic,,Object,8D91C351508FFE93C6A45CAB34EE72EE,None
,#VALUE!,,,Magic,,Object,D16EF81AC2125735458A6ABB1ABF94B4,None
,#VALUE!,,,Magic,,Object,10AE4908DFAA14A89378ED9D227E4087,None
,#VALUE!,,,Magic,,Object,2AD7D0C1E1EF27302B346FAB6A61A37A,None
,#VALUE!,,,Magic,,Object,051B2B378A05D075CB6FF7417DB77803,None
,#VALUE!,,,Magic,,Object,91583931F76BF0E4174D9D3590F04142,None
,#VALUE!,,,Magic,,Object,17CBF4902EC410055DAAB3872F17526D,None
,#VALUE!,,,Magic,,Object,13B7F732B5AB04AA55A8712C35D84BE8,None
,#VALUE!,,,Magic,,Object,086F019A4929F2386876324056B7BB66,None
,#VALUE!,,,Magic,,Object,A61F9AD9597EA7839EE3B0CBD0AE4BA7,None
,#VALUE!,,,Magic,,Object,2BC51F8009732F7C02B6E7A004D6FF90,None
,#VALUE!,,,Magic,,Object,,None
,#VALUE!,,,Space,,Object,C05B14BC023FD73A0BBB0CA7FAAB0B25,None
,#VALUE!,,,Space,,Object,A077DC4838A6C0599556078DBF440D6C,None
,#VALUE!,,,Space,,Object,C495B838350CD34AE376C391431916ED,None
,#VALUE!,,,Space,,Object,9123442864287BBF678F84604BD55165,None
,#VALUE!,,,Space,,Object,85CE47C4BFBB2EE9CE0C11C5CC8CBA3A,None
,#VALUE!,,,Space,,Object,11BB68B14B45F4E92096C38E306A02B1,None
,#VALUE!,,,Space,,Object,D99012B2D067295794AD6C92F9837B32,None
,#VALUE!,,,Space,,Object,48A5577732825CCE7860A09041FE6763,None
,#VALUE!,,,Space,,Object,BC90A81E6C74069B6B89A626F296DCF9,None
,#VALUE!,,,Space,,Object,E652A5D1F3DA3F81A8A73F46AECAF694,None
,#VALUE!,,,Space,,Object,43BDD6CAD7046B9975BAF6BF6EBE0DEF,None
,#VALUE!,,,Space,,Object,F48A1EEDA47431BA667E4539D347F0DC,None
,#VALUE!,,,Space,,Object,97D5F8510F947F490BF1FF295C6BFEDE,None
,#VALUE!,,,Space,,Object,8641FF5E7269E7FECB057E1AA501421D,None
,#VALUE!,,,Space,,Object,2C2C3515401F06D10311232BC249F637,None
,#VALUE!,,,Space,,Object,AF1F6F5777F2E376A0735156904685AC,None
,#VALUE!,,,Space,,Object,82D97BC887C771B7CF77AD08339F9085,None
,#VALUE!,,,Space,,Object,BD138F13A1E9D3A76AA7940B7385A42D,None
,#VALUE!,,,Space,,Object,E3529A44D47C224EF1CE37B0D2995844,None
,#VALUE!,,,Space,,Object,D86E6CE5EF9C113BE4F8BEDBA76A6EC3,None
,#VALUE!,,,Space,,Object,11A5FDD82774FD096393A84BC07DA670,None
,#VALUE!,,,Cars,,Object,3851B4CC95EEA0FDF02E85BDA5E83412,None
,#VALUE!,,,Cars,,Object,3BBCDED0E7FFA12FAAA0FA5B32252DB1,None
,#VALUE!,,,Cars,,Object,50B98C5AD4A9DCEFEF7F6AB14B82E972,None
,#VALUE!,,,Cars,,Object,1A7B641C57BFAC84277E69724A60EA17,None
,#VALUE!,,,Cars,,Object,AFF8ED1638B5F4B4D69F830CB44C84A7,None
,#VALUE!,,,Cars,,Object,2F517FD037BDF04EFA6FB00D153C5381,None
,#VALUE!,,,Cars,,Object,B5D6E1191F6D0D2D39299C6720E33957,None
,#VALUE!,,,Cars,,Object,54BB2C03A817810757CAAE13391875CD,None
,#VALUE!,,,Cars,,Object,52EB1E5282B19F63AE6EB3AE4D7C4DDF,None
,#VALUE!,,,Cars,,Object,F6022DDACAAF6A3E93393A286C9545F6,None
,#VALUE!,,,Drawing,,Object,401A5C5ACD80EE4AC2BE18E3806146AD,None
,#VALUE!,,,Drawing,,Object,5E28A3B2C88C344E2E65CE88BC008D14,None
,#VALUE!,,,Drawing,,Object,F42C21B98D16374C319595E7967F4D1F,None
,#VALUE!,,,Drawing,,Object,B3676B1D4D3DA8F8A451732B87DEF4D7,None
,#VALUE!,,,Drawing,,Object,F8D9FA16F36A403BE80CB3877901984F,None
,#VALUE!,,,Drawing,,Object,EB5BA379182C9508382076E7A951D5F0,None
,#VALUE!,,,Drawing,,Object,D4825C832E1BAE8810DCD6DC4F347A8E,None
,#VALUE!,,,Drawing,,Object,7AD3F468A6B7533D852F2A1EB6A14AB8,None
,#VALUE!,,,Drawing,,Object,6F7CF7417E5BFEDE767F1E8C72BFA0F8,None
,#VALUE!,,,Drawing,,Object,D115775B9662D2E5E671D59EF3EB64C9,None
,#VALUE!,,,Drawing,,Object,10FC1EC5E56A9B3BC24F21B0CB04A31D,None
,#VALUE!,,,Drawing,,Object,A68DEE887279684BFC1F4DAF8F002764,None
,#VALUE!,,,Drawing,,Object,D2EBDC8CFA66A4032C4D96BB8876C626,None
,#VALUE!,,,Drawing,,Object,9438AD3256ACF5859A897960D4C9FD86,None
,#VALUE!,,,Drawing,,Object,9D073609331BDC6AB7EEC223EC1A0C69,None
,#VALUE!,,,Drawing,,Object,,None
,#VALUE!,,,Drawing,,Object,F093562FE1F5904C16F791A0897C5F0C,None
,#VALUE!,,,Builging Blocks,,Object,7F28FF955CD5567EAB657759ABD1288F,None
,#VALUE!,,,Builging Blocks,,Object,3699EC83D13F7ABDD69B84FD7D6FC55C,None
,#VALUE!,,,Builging Blocks,,Object,990D5D9F656758DED85C37B2C3514D8F,None
,#VALUE!,,,Builging Blocks,,Object,E2C14C7D670161B28FB6EE99429E7247,None
,#VALUE!,,,Builging Blocks,,Object,1A96D8446110B5F225E4895B0A1C9654,None
,#VALUE!,,,Builging Blocks,,Object,D908BA9302083B5BFF501CB338DC9CAD,None
,#VALUE!,,,Builging Blocks,,Object,FD707E75C7CC7CFF2A58C6E0A678B65D,None
,#VALUE!,,,Builging Blocks,,Object,87906ADA61F270910C9840FBA8D9B387,None
,#VALUE!,,,Builging Blocks,,Object,C8B9E4B3A8E4C9E126CE502F93B166BA,None
,#VALUE!,,,Builging Blocks,,Object,BF70B66C549B9030DE13582597E294D8,None
,#VALUE!,,,Builging Blocks,,Object,4A493F7B274A0695B8260955E2337D64,None
,#VALUE!,,,Builging Blocks,,Object,652B185150E180AA0506FAA27A37CF08,None
,#VALUE!,,,Builging Blocks,,Object,3A31A2338F35815F20FE10B7F203EFDC,None
,#VALUE!,,,Builging Blocks,,Object,170B5BA251E68346B821A01B1E3696ED,None
,#VALUE!,,,Builging Blocks,,Object,45F44583BD6BBDD6087D72BDF99EE9B2,None
,#VALUE!,,,Builging Blocks,,Object,76EFC6293DD0C78C5262520F3F490F03,None
,#VALUE!,,,Builging Blocks,,Object,149C2C0305E7A55F775DE87E9F948BE4,None
,#VALUE!,,,Builging Blocks,,Object,31FC17740B7ACF4BAE2E45018203C0BF,None
,#VALUE!,,,Builging Blocks,,Object,84E71ED47F864FDF7880D7DC28D91AA1,None
,#VALUE!,,,Animals,,Object,52F3B03625359CC3A8916D8DF97BEC8F,None
,#VALUE!,,,Animals,,Object,03783C0973FACA8EA6C7AABBA30C5D8D,None
,#VALUE!,,,Animals,,Object,161EF3D240F0236AA81E3B1D6A4E123A,None
,#VALUE!,,,Animals,,Object,8C02673D73709273E1FB5B05FEF23123,None
,#VALUE!,,,Animals,,Object,D5974D327B4763AE5FAB4FACAD4E7888,None
,#VALUE!,,,Animals,,Object,517F4CBDB9B3FD9A64625D6420FBD0DA,None
,#VALUE!,,,Animals,,Object,9D49BF1B3E98516A688A0A14C9812092,None
,#VALUE!,,,Animals,,Object,D8763952C7EE64A087A2F826194EAAB4,None
,#VALUE!,,,Animals,,Object,878CB6E6C84257237E5FCA2FCA8BEADC,None
,#VALUE!,,,Animals,,Object,E89B1CA7C96738AA6E98AE41E0C9DDF4,None
,#VALUE!,,,Singing,,Object,8959C82ACDE01B6A2DB6E0EEFC6EFE00,None
,#VALUE!,,,Singing,,Object,69567E190AEC933F1185E33EE1ABED26,None
,#VALUE!,,,Singing,,Object,A31809F94EC7363D1B75CB259B2A99DB,None
,#VALUE!,,,Singing,,Object,FBC3D65277ABF9EE03728BAC2D9126AF,None
,#VALUE!,,,Singing,,Object,FA69D8B86A337013F5CD1A0E4F9D1114,None
,#VALUE!,,,Singing,,Object,CE74E2CE4C881FB71697249BF0AC2AFF,None
,#VALUE!,,,Singing,,Object,A64A734DBAE9088CC80F3106EC6EF57D,None
,#VALUE!,,,Singing,,Object,640C8201135CE6DA3DDF59A7883653B6,None
,#VALUE!,,,Singing,,Object,5D63FE2D9A028ECEA7F61A007912C8D4,None
,#VALUE!,,,Singing,,Object,96AEF2C191332FC9F21DC4296FF077E8,None
,#VALUE!,,,Singing,,Object,98CBC90703780A93D4B9EFFA780BD0EF,None
,#VALUE!,,,Singing,,Object,BF131904D5BD955891A7106ED8220E80,None
,#VALUE!,,,Singing,,Object,8387FAA3F4C94770A17DC99087083FC7,None
,#VALUE!,,,Adventures,,Object,31D00B9F8DCB1EE79013E25C8112ED16,None
,#VALUE!,,,Adventures,,Object,45303D69345BE6588111FA0354EDE666,None
,#VALUE!,,,Adventures,,Object,AD5A3D9E770F58D330F9CD4B76189117,None
,#VALUE!,,,Adventures,,Object,AF2BF231E6315554EE553D5CC07D82B3,None
,#VALUE!,,,Adventures,,Object,9B1A999FFD69B4E610109FE3DEA17AC5,None
,#VALUE!,,,Adventures,,Object,795850591CB8897664B6873D8E2003E1,None
,#VALUE!,,,Adventures,,Object,7F936AB1FA8477F2160A17D09DE4D613,None
,#VALUE!,,,Adventures,,Object,7596203E5109A1F67C130CB1B387573A,None
,#VALUE!,,,Adventures,,Object,385C1D0C48B4C9DA1EC8C46289B24EC9,None
,#VALUE!,,,Adventures,,Object,29173F319DB6C17F72E0B6D0F062741E,None
,#VALUE!,,,Adventures,,Object,735E61ED2971A7C59DB906679F837FF9,None
,#VALUE!,,,Adventures,,Object,D72BA92529A6B161AAAF4C789DD1E15E,None
,#VALUE!,,,Adventures,,Object,570CD33823C4C626E932B4D0EE7C8808,None
,#VALUE!,,,Adventures,,Object,B3917609413CDEA6C2E90FBBA07C3104,None
,#VALUE!,,,Adventures,,Object,B18698F42FB9E965A1DAFDA7CA122DC5,None
,#VALUE!,,,Adventures,,Object,EE51166C245C06BF31F2DB69143621AB,None
,#VALUE!,,,Adventures,,Object,699C0CD734CEEA83893121CCD3B20F36,None
,#VALUE!,,,Adventures,,Object,7728BBF8CE7D49343514174ADD93C93B,None
,#VALUE!,,,Videogames,,Object,A9D926D16D1E6B3A8EE4291410893C5F,None
,#VALUE!,,,Videogames,,Object,F38CD36C3252ED71FD183955F3B17AD8,None
,#VALUE!,,,Videogames,,Object,0C7104F2D8903AE03066A3045D89BF72,None
,#VALUE!,,,Videogames,,Object,0224FEB7D9907805D39BFD480EEBE9D6,None
,#VALUE!,,,Videogames,,Object,B9B85CCB01FB45DB5DF0ED964A3EC09E,None
,#VALUE!,,,Videogames,,Object,40BB3E24572EFC7E8DEECCC1BBFC2767,None
,#VALUE!,,,Videogames,,Object,1352769E2394A62DCFF28B96913233C2,None
,#VALUE!,,,Videogames,,Object,78ACCDE3478685FDB163149578EEB2AA,None
,#VALUE!,,,Videogames,,Object,C3C851D7855D31F81FEC9FBB3423BB08,None
,#VALUE!,,,Videogames,,Object,6A03F9F7B54EA479FB6F4C6B94DFCB14,None
,#VALUE!,,,Videogames,,Object,A2AC1D4A615562FE43337718864EACC0,None
,#VALUE!,,,Videogames,,Object,6E5955361E6782B4F8F94ADD7C568AA9,None
,#VALUE!,,,Videogames,,Object,EDA9DA45D5782E954BFB335F53A50A46,None
,#VALUE!,,,Videogames,,Object,437283757A71ED9037480C474ADDDA2B,None
,#VALUE!,,,Videogames,,Object,AD7F1C5E4C3D891390A487F1A0C77D99,None
,#VALUE!,,,Experiments,,Object,F5B00427019698772B082BE5C88FA5B8,None
,#VALUE!,,,Experiments,,Object,7D42F76605985154ED890D776B51FDA4,None
,#VALUE!,,,Experiments,,Object,FA05845B627E59D95B92B4D260D8CF1E,None
,#VALUE!,,,Experiments,,Object,DEA77D7FD923F1B54556406A6635A7C7,None
,#VALUE!,,,Experiments,,Object,8FB25E794487985100967EC5AF74D749,None
,#VALUE!,,,Experiments,,Object,025DA27E656B740100E026DF4044D405,None
,#VALUE!,,,Experiments,,Object,29A853E59CB696C8FAAAF67E0B4BBD36,None
,#VALUE!,,,Experiments,,Object,C0E46B1D3874672CBE048E230B42B23D,None
,#VALUE!,,,Experiments,,Object,82F69EB62A8EBEBBD86FF969BD9EC2F8,None
,#VALUE!,,,Experiments,,Object,807B6BE0877CE5543EC6AAE0DD9AFA78,None
,#VALUE!,,,Experiments,,Object,257CC29182F88B5F00E6D8395B4F3B36,None
,#VALUE!,,,Experiments,,Object,E441FF5A5B98B631803C276929320A3D,None
,#VALUE!,,,Experiments,,Object,005118F8EE909A2DC3BD1934F6D741C0,None
,#VALUE!,,,Experiments,,Object,85C87CCE6904D0A922E0ACD3B1CA6C81,None
,#VALUE!,,,Experiments,,Object,3BCF42266214C3B4238E244F6745A166,None
,#VALUE!,,,Experiments,,Object,22A4FA0473536E8A4C8835C6D846341F,None
,#VALUE!,,,Experiments,,Object,D4875E5726F18D66C6A2BC40E800CAB9,None
,#VALUE!,,,Experiments,,Object,1C97793A3B5985DAA567E9706368ADE5,None
,#VALUE!,,,Experiments,,Object,CF8F1F0BE3E36DA608E73A97F20EC894,None
,#VALUE!,,,Candy,,Object,7DA4FDB1EEA59EF0068C7F8B402A14ED,None
,#VALUE!,,,Candy,,Object,066F8B622D9344FFDF443F5E698773BA,None
,#VALUE!,,,Candy,,Object,D30D59013334D0F753EC403F3EE21D2F,None
,#VALUE!,,,Candy,,Object,F53BC73B0872A43EFDE56E3F2402F14E,None
,#VALUE!,,,Candy,,Object,22FA0675401E1E655D24D134B1C75955,None
,#VALUE!,,,Candy,,Object,6F8667E3A4D8DF86609734F86C95BAF6,None
,#VALUE!,,,Candy,,Object,D66888668E0F61C58DE371BF9C482C79,None
,#VALUE!,,,Candy,,Object,F15EE5E0B50FBDA917B85999E222FF96,None
,#VALUE!,,,Candy,,Object,F53F03C389C641AE06DBE6D41F9E6100,None
,#VALUE!,,,Candy,,Object,95D210B9177B4A76AAAA96E1BDD4C9DC,None
,#VALUE!,,,Candy,,Object,810EFF04DD0902FAD5422BF5098559E7,None
,#VALUE!,,,Nature,,Object,BF6A686FE5897BEAD1EF2EB0F79E6E99,None
,#VALUE!,,,Nature,,Object,F63D49F3E2718646F07C07358B867D31,None
,#VALUE!,,,Nature,,Object,27B837433CF3BD4EE9D9A3A52376ED77,None
,#VALUE!,,,Nature,,Object,6039FA26727681165C76C7C05959CAFE,None
,#VALUE!,,,Nature,,Object,6CE2BC7C60E51D6A10B9401D6C83CA23,None
,#VALUE!,,,Nature,,Object,B4BB84C48260E6526CE32BE62818F16F,None
,#VALUE!,,,Nature,,Object,F30B7254B896347FABC989BAC09E06CA,None
,#VALUE!,,,Science,,Object,632A0BD6012056F75A326715F92E329A,None
,#VALUE!,,,Science,,Object,9720231C74470639EC49DF8059A8B947,None
,#VALUE!,,,Science,,Object,92004116EEBFC076C0F5C051A87F6ECE,None
,#VALUE!,,,Science,,Object,512C54A63F14B0FA0B88D3C913F9CF76,None
,#VALUE!,,,Science,,Object,CBFE66DD70678DF3101123871CA34BCE,None
,#VALUE!,,,Science,,Object,6C743351519E0FF9932D831006A633C9,None
,#VALUE!,,,Science,,Object,E67CF7E54408F121D3006599CA8B9E10,None
,#VALUE!,,,Science,,Object,E47325F8ADCCE0C734BFC17B0462D40C,None
,#VALUE!,,,Science,,Object,EE66F348A4A4F9E59D92AB356A86F574,None
,#VALUE!,,,Science,,Object,174D0F6D6AAFAFD3DA675223DB365127,None
,#VALUE!,,,Science,,Object,4D8C487CD8D50A8F895131C82370B790,None
,#VALUE!,,,Science,,Object,7028302CC7017CBA6BD05805206037B7,None
,#VALUE!,,,Science,,Object,E81F316BA274E74931D14DAFF0A7A865,None
,#VALUE!,,,Science,,Object,9A12E4BA629CC0C8D3709363C3A7D826,None
,#VALUE!,,,Science,,Object,A5868A6955762C79B6ABA0EBC7C9EE6A,None
,#VALUE!,,,Science,,Object,32D933E6628676E468183E25681A0381,None
,#VALUE!,,,Science,,Object,BC78EEAF4AB6B5EC24E7E7E40522DF32,None
